topic_id,macro_theme_id,top_words,n_docs
1554,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",106
1555,0,"encounter, issues, item, mysore, batch, quality control, document, character, dissertation, investigation carried",106
1556,0,"friction, mean diameter, geometric, geometric mean, mm, porosity, bulk density, moisture content, physical properties, bulk",106
1557,0,"alcohol, polymorphisms, polymorphism, snps, patients, allele, association, dependence, suicide, receptor",106
1558,4,"issue, previous, date, available, 2006, 2007, 2009, 2010, 2008, 1982",106
1559,0,"seed yield, pod, number pods, pods, varieties, soybean varieties, pods plant, design replications, block design, seed weight",106
1560,6,"oxford, published 01, academic, google scholar, scholar, google, works, author, journal article, journal",106
1561,10,"illustrated, taxonomy, discussed, description, illustration, summary, cultivation, history, described illustrated, requirements",106
1562,0,"poisoning, pesticide, suicide, pesticides, deaths, cases, intoxication, occupational, lanka, acute",106
1563,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",106
1564,0,"ear, crosses, studied traits, inbred, gca, inbred lines, testers, silking, sca, combining ability",105
1565,0,"completo, resumo, artigo, amp, sri, informaes, tcnicas, sri lankan, lankan, beaches",105
1566,0,"asthma, allergic, mice, il4, ova, lung, inflammation, inflammatory, cytokines, sensitized",105
1567,0,"wholesale, marketing, growers, facilities, cooperative, fruit vegetable, extension, agricultural research, market, report",105
1568,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",105
1569,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",105
1570,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",105
1571,6,"oxford, academic, google scholar, scholar, google, works, author, article report, committee, chemists",105
1572,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",105
1573,0,"osmotic, dehydration, water loss, mass transfer, vacuum, sucrose, dehydrated, syrup, od, drying",105
1574,0,"venezuela, continent, includes records, containing species, country, len, tectona grandis, tectona, records constituent, del",105
1575,0,"va, ham, br, eng, bu, esa, soya, bir, keng, oz",104
1576,0,"bone, rats, sham, estrogen, resorption, serum, group, calcium, spraguedawley, turnover",104
1577,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",104
1578,0,"drone, vehicles, aerial, precision agriculture, precision, agriculture, spraying, vehicle, flight, sensors",104
1579,7,"sup, sub, robot, fault, image, robotic, algorithm, objects, vision, sensor",104
1580,0,"apresentada, faculdade, cincias, tecnologia, da universidade, dissertao, universidade, biologia, tese, ciencias",104
1581,0,"brasilense, azospirillum, azospirillum brasilense, inoculation, nitrogen fertilization, kg ha1, nitrogen, ha1, fertilization, corn",104
1582,0,"mycorrhizal, cd, arbuscular, pb, amf, glomus, cu, arbuscular mycorrhizal, mycorrhizal fungi, heavy",103
1583,0,"doi, retraction, manuscript, definitive, version, notice, tom, editorial, membrane protein, used generate",103
1584,0,"stumps, stump, spruce, norway spruce, gigantea, norway, picea abies, thinning, stands, abies",103
1585,0,"lysis, antiinflammatory, denaturation, antiinflammatory activity, stabilizing, extract, stabilization, membrane, methanolic, red blood",103
1586,0,"agroforestry, farmers, knowledge, local, land management, sps, adoption, projects, soil, classification",103
1587,6,"oklahoma, edition, revisions, extension service, archives, phone, botany, periodically, title, state university",103
1588,0,"date palm, health benefits, date, tamarind, vitamins, palm, dates, bioactive, rich, nutritional",103
1589,0,"forage, grass, grassland, introduced, forage grass, no1, grasses, qinghai, inermis, adaptability",103
1590,0,"scientist, anniversary, russian, scientific, professor, institute, academy, sciences, academy sciences, ussr",103
1591,6,"oklahoma, edition, revisions, extension service, archives, phone, periodically, title, state university, email",103
1592,0,"polyploidy, polyploid, polyploids, et al, al, genome, al 2011, speciation, evolutionary, duplication",103
1593,10,"acacia, barneby, amp, abies, benth, maiden, ex benth, ex, abutilon, ducke",103
1594,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",103
1595,0,"amostras, leite, analisadas, nveis, b1, ocorrncia, limite, em, mtodo, foi",103
1596,0,"defoliation, forage, cutting, grass, grasses, urochloa, regrowth, brachiaria, decumbens, forage production",103
1597,0,"tillage, conventional tillage, tillage practices, residue, zero, maize, harrow, conventional, sole, ct",103
1598,0,"dental, oral, herbal, vera, aloe vera, aloe, plaque, tooth, herbs, caries",102
1599,6,"search, dosage, publisher, drug, publication, icon, editors, cite, pubmed google, orand",102
1600,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",102
1601,4,"specimen, ji, global biodiversity, natural history, claims, facility, data collected, biodiversity, andor, history",102
1602,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",102
1603,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",102
1604,0,"meat, pigs, muscle, rabbits, lipid oxidation, diet, dietary, lipid, supplementation, 400 ppm",102
1605,0,"spermatozoa, kelompok, perlakuan, ekstrak, testis, dosis, jumlah, hari, dan, sel",102
1606,0,"flies, melanogaster, lifespan, drosophila, drosophila melanogaster, pq, oxidative stress, elegans, oxidative, locomotor",102
1607,0,"groundwater, contaminant, contaminants, phytoremediation, cores, chlorinated, subsurface, plume, volatilization, vocs",102
1608,0,"landscape, landscaping, garden, park, disposition, city, configuration, afforestation, planning, scenic",102
1609,0,"tuberculosis, mycobacterium, tb, mic, extracts, gml, inhibitory concentration, minimum inhibitory, inhibitory, drugs",102
1610,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",102
1611,0,"isozyme, dehydrogenase, mdh, loci, enzyme systems, isozymes, isomerase, pgi, malate dehydrogenase, segregation",101
1612,0,"bamboo, furniture, construction, building, composite, new type, wood, materials, decoration, standards",101
1613,1,"c4, c3, phloem, anatomy, loading, mesophyll, photosynthesis, bundle, sheath, chloroplasts",101
1614,0,"county, utah, mines, geology, bureau, counties, geologic, issued, rocks, farm income",101
1615,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",101
1616,6,"transactions, hygiene, royal, pubmed google, oxford, pubmed, academic, google scholar, scholar, google",101
1617,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",101
1618,0,"bakteri, daya, ekstrak, pertumbuhan, terhadap, dengan, uji, etanol, dan, daun",101
1619,1,"soil respiration, respiration, soil temperature, respiration rate, co2, soil, q10, temperature soil, total soil, rs",101
1620,0,"amino, amino acid, essential amino, amino acids, total amino, acids, kinds, nutritional value, essential, acid",101
1621,10,"korea, korean, distinguished, taxon, related taxa, nakai, illustrations, jeju, corydalis, naturalized",101
1622,0,"libraries, collaborated, national science, cornell university, current information, science foundation, grants, archival, university arizona, project",100
1623,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",100
1624,0,"ga3, mgl, seedless, fruit, grape, spraying, single fruit, fruit setting, calyx, fruit quality",100
1625,0,"epidermis, vascular, bundle, palisade, vascular bundle, bundles, vascular bundles, spongy, paraffin, tissue",100
1626,8,"libraries, collaborated, national science, cornell university, science foundation, grants, university arizona, project, cornell, life sciences",100
1627,0,"ekstrak, daun, kelompok, wound, ethanol extract, dosis, kontrol, healing, analgesic, wistar",100
1628,0,"nanoparticles, nps, synthesis, nanomaterials, nanotechnology, applications, biomedical, silver, green, biogenic",100
